Date,Open,High,Low,Close,Adj Close,Volume,ADX,Plus_DI,Minus_DI
2020-10-01,117.63999938964844,117.72000122070312,115.83000183105467,116.79000091552734,115.55728149414062,116120400,24.22392264965821,32.36530962348671,43.25744713754165
2020-10-02,112.88999938964844,115.37000274658205,112.22000122070312,113.0199966430664,111.82707977294922,144712000,23.180212202578144,33.12295573686161,40.16762948486009
2020-10-05,113.91000366210938,116.6500015258789,113.5500030517578,116.5,115.27033233642578,106243800,22.493842285785583,30.757030327085783,40.41593754573356
2020-10-06,115.6999969482422,116.12000274658205,112.25,113.16000366210938,111.9655990600586,161498200,21.85649879162106,28.5600995894368,37.52908486389545
2020-10-07,114.62000274658205,115.5500030517578,114.12999725341795,115.08000183105467,113.8653335571289,96849000,21.003900499019938,28.5584000201507,34.84843594504578
2020-10-08,116.25,116.4000015258789,114.58999633789062,114.97000122070312,113.75648498535156,83477200,20.02491226620702,27.957318553575796,32.35926194897108
2020-10-09,115.27999877929688,117.0,114.91999816894533,116.97000122070312,115.73538208007812,100506900,20.061237624348063,45.576115775642656,30.047886095473142
2020-10-12,120.05999755859376,125.18000030517578,119.27999877929688,124.4000015258789,123.0869598388672,240226800,20.135383716660836,42.82425950695844,27.901608517225064
2020-10-13,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,119.82178497314452,262330500,20.194769116973124,39.765383827889984,25.980573948429626
2020-10-14,121.0,123.02999877929688,119.62000274658205,121.19000244140624,119.91085052490234,150712000,19.77823689772028,36.92499926875498,27.649900968819423
2020-10-15,118.72000122070312,121.1999969482422,118.1500015258789,120.70999908447266,119.43590545654295,112559200,19.475895977155623,35.126818570430615,25.67490804247518
2020-10-16,121.27999877929688,121.5500030517578,118.80999755859376,119.0199966430664,117.76374053955078,115393800,18.221234753940788,32.61776010111414,31.394712921326683
2020-10-19,119.95999908447266,120.41999816894533,115.66000366210938,115.9800033569336,114.75582885742188,120639300,17.04739079009105,30.287920093891707,29.224189190484058
2020-10-20,116.1999969482422,118.9800033569336,115.62999725341795,117.51000213623048,116.26969146728516,124423700,15.95739282365915,28.124497230042294,27.136747105449484
2020-10-21,116.66999816894533,118.70999908447266,116.4499969482422,116.87000274658205,115.6364517211914,89946000,15.271334922074017,26.115604570753554,29.65871400562632
2020-10-22,117.4499969482422,118.04000091552734,114.58999633789062,115.75,114.52825927734376,101988000,14.728935087159792,24.25020424427116,28.28361266518924
2020-10-23,116.38999938964844,116.5500030517578,114.27999877929688,115.04000091552734,113.82576751708984,82572600,14.649896603561015,22.518046798251792,29.620576729285165
2020-10-26,114.01000213623048,116.5500030517578,112.87999725341795,115.0500030517578,113.83566284179688,111850700,14.2932946360977,22.66015426035056,27.504821248621937
2020-10-27,115.48999786376952,117.27999877929688,114.54000091552734,116.5999984741211,115.36929321289062,92276800,14.933006981421602,21.041571813182664,33.78936235446552
2020-10-28,115.0500030517578,115.43000030517578,111.0999984741211,111.1999969482422,110.02628326416016,143937800,14.946112270462534,23.135622168525025,31.375836472003698
2020-10-29,112.37000274658205,116.93000030517578,112.1999969482422,115.31999969482422,114.1028060913086,146129200,16.019813207052987,21.483077727916093,39.87779409811585
2020-10-30,111.05999755859376,111.98999786376952,107.72000122070312,108.86000061035156,107.71099090576172,190272600,17.099627435608618,19.948572175922084,37.98858916519436
2020-11-02,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,107.62193298339844,122866900,17.775906891425187,20.46605898493949,35.275118510537624
2020-11-03,109.66000366210938,111.48999786376952,108.7300033569336,110.44000244140624,109.27430725097656,107624400,16.960739970068413,28.83604800935182,32.75546718835637
2020-11-04,114.13999938964844,115.58999633789062,112.3499984741211,114.9499969482422,113.73670959472656,138235500,16.39291656852482,36.44033877945515,30.41579096061663
2020-11-05,117.9499969482422,119.62000274658205,116.87000274658205,119.02999877929688,117.7736358642578,126387100,15.649263999285159,33.8374574380655,30.0177773895906
2020-11-06,118.31999969482422,119.1999969482422,116.12999725341795,118.69000244140624,117.63983917236328,114457900,15.639651324204314,38.11095516119566,27.873650433191273
2020-11-09,120.5,121.98999786376952,116.0500030517578,116.31999969482422,115.29080200195312,154515300,15.054040385514245,35.38874407825311,30.48687461307361
2020-11-10,115.5500030517578,117.58999633789062,114.12999725341795,115.97000122070312,114.94390869140624,138023400,14.999833846105295,37.752925727513606,28.309240712139783
2020-11-11,117.19000244140624,119.62999725341795,116.44000244140624,119.48999786376952,118.43275451660156,112295000,15.15755850160582,37.21450369696788,26.287152089844085
2020-11-12,119.62000274658205,120.52999877929688,118.56999969482422,119.20999908447266,118.15523529052734,103162300,15.072285131171837,34.55632486147018,26.088100277251336
2020-11-13,119.44000244140624,119.66999816894533,117.87000274658205,119.26000213623048,118.20479583740234,81581900,15.320158740878169,35.25339260907952,24.224664543161953
2020-11-16,118.91999816894533,120.98999786376952,118.1500015258789,120.3000030517578,119.235595703125,91183000,15.550327092748335,32.735293137002415,22.49433136150753
2020-11-17,119.5500030517578,120.66999816894533,118.95999908447266,119.38999938964844,118.3336410522461,74271000,15.40029803447363,30.397057912930812,23.1896838648321
2020-11-18,118.61000061035156,119.81999969482422,118.0,118.02999877929688,116.98567962646484,76322100,14.821459407372746,28.225839490578615,24.38691941366327
2020-11-19,117.58999633789062,119.05999755859376,116.80999755859376,118.63999938964844,117.5902862548828,74113000,14.283966396493353,26.209708098394422,22.644996598401608
2020-11-20,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,116.30178833007812,73604300,13.950576564826093,24.337586091366255,29.51646569536404
2020-11-23,117.18000030517578,117.62000274658205,113.75,113.8499984741211,112.84265899658205,127959300,13.98119555128371,22.599187084840093,30.189850788150867
2020-11-24,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894533,114.15097045898438,113874200,13.66508520934549,23.143174957342495,28.033432874711515
2020-11-25,115.5500030517578,116.75,115.16999816894533,116.02999877929688,115.00337982177734,76499200,13.089858560805121,23.264615662590256,26.031044812232125
2020-11-27,116.56999969482422,117.48999786376952,116.22000122070312,116.58999633789062,115.55841064453124,46691300,12.917236117296172,29.947951318669357,24.171684468501255
2020-11-30,116.97000122070312,120.97000122070312,116.80999755859376,119.0500030517578,117.99665069580078,169410200,13.436978323824333,33.80384488971389,22.445135577894025
2020-12-01,121.01000213623048,123.47000122070312,120.01000213623048,122.72000122070312,121.63419342041016,127728200,13.919596087029053,31.38928454044862,20.84191160804445
2020-12-02,122.0199966430664,123.37000274658205,120.88999938964844,123.08000183105467,121.99099731445312,89004200,14.481001975960172,30.13036867791305,19.35320363604128
2020-12-03,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140624,121.8522491455078,78967600,14.699959408556841,27.97819948663355,19.62546689673904
2020-12-04,122.5999984741211,122.86000061035156,121.5199966430664,122.25,121.16834259033205,78260400,15.403249227099815,30.08035700916254,18.22364783268625
2020-12-07,122.30999755859376,124.56999969482422,122.25,123.75,122.65506744384766,86712000,16.171909446588057,28.914954265678904,16.921958701780092
2020-12-08,124.37000274658205,124.9800033569336,123.08999633789062,124.37999725341795,123.27948760986328,82225500,15.936306818387495,26.84960038955898,20.725086131145883
2020-12-09,124.52999877929688,125.9499969482422,121.0,121.77999877929688,120.70249938964844,115089200,15.36194055401171,24.931771790304772,21.283030380309135
2020-12-10,120.5,123.87000274658205,120.1500015258789,123.23999786376952,122.14958953857422,81312200,14.828600451377053,23.150930948140143,19.762813924572768
2020-12-11,122.43000030517578,122.76000213623048,120.5500030517578,122.41000366210938,121.3269271850586,86939800,14.558931238203154,22.91211201791052,18.351184358531857
2020-12-14,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,120.70249938964844,79184500,15.716719878463843,32.1864998769433,17.040385475779583
2020-12-15,124.33999633789062,127.9000015258789,124.12999725341795,127.87999725341795,126.74852752685548,157243700,16.910803772714427,31.014514998099397,15.823215084652473
2020-12-16,127.41000366210938,128.3699951171875,126.55999755859376,127.80999755859376,126.67913818359376,98208600,18.321438429944187,31.700804546436707,14.692985435748723
2020-12-17,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,127.56127166748048,94359800,18.68879610136065,29.43646136454837,18.24764909609968
2020-12-18,128.9600067138672,129.10000610351562,126.12000274658205,126.66000366210938,125.5393295288086,192541500,17.91578851602813,27.33385698136635,23.34695468534484
2020-12-21,125.0199966430664,128.30999755859375,123.4499969482422,128.22999572753906,127.09542083740234,121251600,18.75850094634662,40.00933366218214,21.679315064963067
2020-12-22,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,130.713134765625,168904800,19.54101963164236,37.151524114883415,20.130792560322845
2020-12-23,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,129.80126953125,88223700,20.490430295690235,36.96783106026946,18.692878806014072
2020-12-24,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,130.8023223876953,54930100,22.103937332250865,43.631537956966696,17.35767317701307
2020-12-28,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,135.4805908203125,124486200,23.837380552493226,43.992111324864325,16.117839378654995
2020-12-29,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,133.6766815185547,121047300,25.041166054884247,40.84981765880259,17.220703381403872
2020-12-30,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,132.53684997558594,96452100,25.460360822192794,37.93197354031668,20.019297719339978
2020-12-31,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,131.51597595214844,99116600,,,
